ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
260130,PE,201712,2096,2532,473,63,73,151
260140,PE,201701,7231,9542,1165,64,246,3598
260140,PE,201702,7414,9609,1218,77,272,3644
260140,PE,201703,7397,9737,1250,111,152,3686
260140,PE,201704,7370,9671,1287,115,177,3695
260140,PE,201705,7387,9726,1334,142,188,3712
260140,PE,201706,7363,9643,1383,153,228,3710
260140,PE,201707,7266,9554,1413,162,232,3647
260140,PE,201708,8025,10151,1451,234,162,3882
260140,PE,201709,8001,9922,1520,209,147,3938
260140,PE,201710,8127,9946,1561,231,120,4037
260140,PE,201711,8308,9969,1611,249,175,4093
260140,PE,201712,8418,10003,1656,232,196,4134
260150,PE,201701,2092,2564,379,44,45,1342
260150,PE,201702,2106,2542,396,40,43,1358
260150,PE,201703,2090,2529,401,34,28,1357
260150,PE,201704,2073,2512,403,32,30,1350
260150,PE,201705,2056,2483,422,32,40,1335
260150,PE,201706,2051,2475,434,28,44,1318
260150,PE,201707,2028,2430,453,19,56,1313
260150,PE,201708,2062,2456,469,35,56,1347
260150,PE,201709,2147,2480,478,41,52,1396
260150,PE,201710,2193,2480,496,47,41,1467
260150,PE,201711,2235,2481,495,54,48,1506
260150,PE,201712,2296,2501,515,64,55,1507
260160,PE,201701,3538,5187,746,120,96,2998
260160,PE,201702,3536,5122,755,94,116,2968
260160,PE,201703,3509,5133,786,89,82,3001
260160,PE,201704,3491,5127,805,93,97,2992
260160,PE,201705,3471,5099,843,108,105,2989
260160,PE,201706,3439,5053,866,108,116,2987
260160,PE,201707,3410,5011,865,99,143,2942
260160,PE,201708,3681,5095,908,120,137,3085
260160,PE,201709,3726,5097,940,129,129,3114
260160,PE,201710,3824,5117,959,134,107,3182
260160,PE,201711,3964,5197,993,127,118,3276
260160,PE,201712,4025,5183,1029,128,143,3312
260170,PE,201701,11399,13544,1863,163,225,7567
260170,PE,201702,11728,13796,1953,195,235,7677
260170,PE,201703,11592,13728,2021,192,166,7715
260170,PE,201704,11594,13623,2087,174,236,7696
260170,PE,201705,11520,13533,2153,197,284,7694
260170,PE,201706,11500,13479,2206,206,299,7708
260170,PE,201707,11265,13166,2232,196,329,7476
260170,PE,201708,12000,13586,2294,204,277,7610
260170,PE,201709,11859,13426,2360,212,260,7251
260170,PE,201710,11749,13374,2401,212,237,7131
260170,PE,201711,11716,13320,2464,204,290,6846
260170,PE,201712,11733,13367,2539,241,344,6625
260180,PE,201701,2269,2887,366,55,27,1406
260180,PE,201702,2288,2897,381,54,30,1406
260180,PE,201703,2279,2907,392,42,25,1416
260180,PE,201704,2260,2885,402,37,35,1427
260180,PE,201705,2250,2888,417,45,65,1449
260180,PE,201706,2252,2868,438,60,67,1446
260180,PE,201707,2177,2818,438,65,73,1397
260180,PE,201708,2354,2923,445,77,81,1480
260180,PE,201709,2326,2889,454,87,72,1440
260180,PE,201710,2390,2944,459,89,65,1457
260180,PE,201711,2413,2892,473,86,90,1471
260180,PE,201712,2418,2875,488,73,96,1477
260190,PE,201701,11157,10025,1425,158,255,4622
260190,PE,201702,11352,10080,1484,146,246,4726
260190,PE,201703,11234,10038,1538,137,171,4804
260190,PE,201704,11143,9918,1579,142,241,4847
260190,PE,201705,11118,9893,1624,162,263,4910
260190,PE,201706,11081,9791,1680,155,360,4939
260190,PE,201707,10811,9550,1685,147,359,4891
260190,PE,201708,11384,9726,1727,174,259,5167
260190,PE,201709,11457,9707,1751,206,237,5260
260190,PE,201710,11533,9736,1809,222,230,5340
260190,PE,201711,11874,9894,1861,233,323,5426
260190,PE,201712,11849,9865,1894,255,376,5500
260200,PE,201701,7982,8711,1198,194,195,3719
260200,PE,201702,7922,8620,1244,149,198,3740
260200,PE,201703,7936,8623,1278,140,116,3744
260200,PE,201704,7922,8597,1308,139,116,3722
260200,PE,201705,7870,8557,1343,132,115,3716
260200,PE,201706,7881,8541,1368,137,135,3711
260200,PE,201707,7769,8405,1384,106,148,3615
260200,PE,201708,8112,8612,1407,177,99,3667
260200,PE,201709,8092,8664,1438,195,89,3547
260200,PE,201710,8134,8691,1473,209,81,3548
260200,PE,201711,8163,8703,1511,226,158,3519
260200,PE,201712,8130,8685,1555,230,172,3497
260210,PE,201701,7891,10393,1353,256,231,3863
260210,PE,201702,8016,10441,1419,250,260,3876
260210,PE,201703,7964,10395,1459,219,194,3879
260210,PE,201704,7906,10324,1501,210,256,3844
260210,PE,201705,7885,10304,1534,215,281,3813
260210,PE,201706,7869,10238,1602,204,314,3807
260210,PE,201707,7688,10032,1595,199,341,3661
260210,PE,201708,8068,10207,1640,224,269,3705
260210,PE,201709,7986,10077,1673,244,256,3635
260210,PE,201710,8007,10063,1718,245,227,3634
260210,PE,201711,7968,10025,1768,259,234,3610
260210,PE,201712,8031,10034,1831,270,247,3615
260220,PE,201701,7100,7441,1240,102,55,4994
260220,PE,201702,7145,7402,1294,76,53,4995
260220,PE,201703,7097,7374,1347,64,66,5009
260220,PE,201704,7110,7390,1378,84,70,5020
260220,PE,201705,7087,7351,1424,86,92,5028
260220,PE,201706,7098,7333,1470,116,117,5042
260220,PE,201707,7033,7254,1506,117,133,5033
260220,PE,201708,7379,7396,1550,142,139,5346
260220,PE,201709,7434,7411,1588,173,136,5409
260220,PE,201710,7558,7431,1634,182,128,5489
260220,PE,201711,7745,7480,1691,193,138,5630
260220,PE,201712,7819,7489,1723,183,134,5684
260230,PE,201701,6611,8083,1052,166,297,2813
260230,PE,201702,6628,8055,1095,148,269,2818
260230,PE,201703,6604,8054,1137,127,197,2824
260230,PE,201704,6564,7982,1171,107,268,2787
260230,PE,201705,6556,7938,1193,105,304,2745
260230,PE,201706,6598,7971,1232,104,323,2738
260230,PE,201707,6384,7719,1226,106,327,2700
260230,PE,201708,6728,7926,1275,135,221,2736
260230,PE,201709,6640,7840,1283,158,178,2683
260230,PE,201710,6703,7836,1322,158,155,2700
260230,PE,201711,6692,7826,1326,177,239,2651
260230,PE,201712,6733,7826,1361,181,269,2653
260240,PE,201701,1788,2432,333,46,68,1275
260240,PE,201702,1776,2385,350,36,68,1284
260240,PE,201703,1769,2395,348,36,43,1289
260240,PE,201704,1800,2427,360,41,45,1302
260240,PE,201705,1790,2437,376,43,71,1297
260240,PE,201706,1798,2458,385,52,79,1307
260240,PE,201707,1767,2400,390,46,82,1295
260240,PE,201708,1882,2470,404,57,57,1367
260240,PE,201709,1870,2463,417,56,44,1370
260240,PE,201710,1854,2428,431,50,41,1362
260240,PE,201711,1862,2409,442,46,54,1364
260240,PE,201712,1869,2394,456,42,67,1374
260250,PE,201701,1378,1597,177,27,39,1140
260250,PE,201702,1392,1610,182,23,37,1141
260250,PE,201703,1377,1603,191,31,28,1135
260250,PE,201704,1374,1591,200,31,38,1122
260250,PE,201705,1365,1580,208,27,42,1099
260250,PE,201706,1350,1562,215,25,44,1067
260250,PE,201707,1318,1542,219,27,47,1037
260250,PE,201708,1346,1554,232,32,33,1044
260250,PE,201709,1348,1543,240,27,26,1037
260250,PE,201710,1358,1557,246,26,23,1036
260250,PE,201711,1398,1607,258,31,45,1032
260250,PE,201712,1404,1590,263,30,48,1034
260260,PE,201701,7818,9856,1257,143,181,1515
260260,PE,201702,7870,9874,1300,130,197,1514
260260,PE,201703,7760,9764,1335,125,132,1488
260260,PE,201704,7705,9641,1382,130,161,1464
260260,PE,201705,7688,9589,1410,140,175,1438
260260,PE,201706,7611,9511,1458,148,185,1412
260260,PE,201707,7470,9352,1446,134,221,1335
260260,PE,201708,7900,9638,1476,188,205,1324
260260,PE,201709,7811,9503,1477,220,199,1266
260260,PE,201710,7839,9450,1530,225,162,1275
260260,PE,201711,7984,9544,1573,229,174,1246
260260,PE,201712,7985,9476,1624,235,196,1233
260270,PE,201701,2346,3092,355,63,28,915
260270,PE,201702,2367,3092,363,50,27,917
260270,PE,201703,2353,3103,379,53,20,921
260270,PE,201704,2381,3145,395,59,23,925
260270,PE,201705,2347,3109,403,53,24,925
260270,PE,201706,2346,3084,414,64,39,919
260270,PE,201707,2268,3038,412,63,52,876
260270,PE,201708,2327,3068,422,78,55,879
260270,PE,201709,2297,3057,425,65,53,876
260270,PE,201710,2298,3054,441,64,44,884
260270,PE,201711,2351,3080,457,73,64,882
260270,PE,201712,2367,3071,474,65,65,890
260280,PE,201701,9453,14135,1777,348,263,5807
260280,PE,201702,9371,13950,1857,277,258,5829
260280,PE,201703,9306,13883,1934,196,219,5847
260280,PE,201704,9217,13697,2004,161,255,5812
260280,PE,201705,9215,13667,2075,194,351,5815
260280,PE,201706,9180,13626,2138,187,431,5817
260280,PE,201707,9036,13419,2167,182,458,5754
260280,PE,201708,9545,13658,2218,266,407,6029
260280,PE,201709,9599,13562,2272,328,389,6011
260280,PE,201710,9732,13571,2343,362,351,6081
260280,PE,201711,9846,13595,2423,364,337,6162
260280,PE,201712,9879,13589,2481,359,369,6163
260290,PE,201701,17539,26226,3372,378,245,5673
260290,PE,201702,17994,26473,3500,368,243,5716
260290,PE,201703,17725,26454,3582,330,210,5709
260290,PE,201704,17625,26101,3718,278,264,5657
260290,PE,201705,17510,25871,3837,257,298,5606
260290,PE,201706,17479,25751,3969,212,330,5456
260290,PE,201707,16541,24438,3841,225,337,5069
260290,PE,201708,18141,25904,4026,265,251,5570
260290,PE,201709,18391,26049,4219,319,229,5598
260290,PE,201710,18835,26254,4344,383,206,5653
260290,PE,201711,19441,26733,4465,461,246,5793
260290,PE,201712,19659,26874,4615,480,284,5871
260300,PE,201701,5472,7757,1063,177,166,4400
260300,PE,201702,5586,7792,1103,179,170,4457
260300,PE,201703,5533,7795,1142,185,113,4492
260300,PE,201704,5522,7736,1175,170,137,4497
260300,PE,201705,5531,7727,1211,169,194,4481
260300,PE,201706,5547,7699,1240,178,210,4468
260300,PE,201707,5406,7563,1245,178,217,4346
260300,PE,201708,5842,7764,1297,192,165,4583
260300,PE,201709,5866,7764,1332,193,161,4614
260300,PE,201710,5938,7785,1378,194,149,4673
260300,PE,201711,6087,7841,1415,204,202,4760
260300,PE,201712,6113,7809,1453,207,243,4764
260310,PE,201701,2450,3678,435,73,60,476
260310,PE,201702,2502,3674,455,74,73,483
260310,PE,201703,2522,3698,459,57,50,498
260310,PE,201704,2512,3648,458,58,49,496
260310,PE,201705,2485,3592,473,52,61,484
260310,PE,201706,2471,3555,498,49,72,478
260310,PE,201707,2434,3461,509,45,75,467
260310,PE,201708,2644,3624,529,52,86,485
260310,PE,201709,2648,3600,545,74,83,489
260310,PE,201710,2673,3581,563,77,76,496
260310,PE,201711,2678,3538,574,90,71,477
260310,PE,201712,2686,3553,591,100,79,473
260320,PE,201701,5105,6543,817,155,150,4094
260320,PE,201702,5180,6553,843,147,156,4147
260320,PE,201703,5153,6580,873,140,66,4196
260320,PE,201704,5101,6556,883,142,81,4171
260320,PE,201705,5058,6507,919,147,145,4161
260320,PE,201706,5029,6437,959,152,168,4137
260320,PE,201707,5036,6236,939,151,165,4211
260320,PE,201708,5070,6252,981,173,150,4274
260320,PE,201709,5031,6165,993,172,135,4310
260320,PE,201710,5095,6144,1037,173,127,4371
260320,PE,201711,5134,6167,1073,190,169,4428
260320,PE,201712,5161,6174,1113,187,189,4471
260330,PE,201701,1699,2126,262,57,47,1143
260330,PE,201702,1721,2133,272,47,44,1150
260330,PE,201703,1707,2123,284,43,30,1157
260330,PE,201704,1694,2106,287,30,36,1155
260330,PE,201705,1677,2082,296,28,45,1144
260330,PE,201706,1672,2056,306,28,57,1121
260330,PE,201707,1628,2008,302,27,64,1087
260330,PE,201708,1684,2064,304,37,53,1106
260330,PE,201709,1660,2030,316,37,48,1096
260330,PE,201710,1670,2033,327,39,45,1100
260330,PE,201711,1675,2040,335,36,54,1111
260330,PE,201712,1687,2038,345,41,58,1119
260340,PE,201701,1356,1658,200,35,30,1300
260340,PE,201702,1358,1654,210,29,32,1300
260340,PE,201703,1384,1662,220,30,18,1293
260340,PE,201704,1364,1648,222,33,33,1283
260340,PE,201705,1360,1652,228,37,35,1279
260340,PE,201706,1356,1635,236,31,51,1270
260340,PE,201707,1320,1594,238,29,52,1209
260340,PE,201708,1384,1644,242,43,41,1243
260340,PE,201709,1392,1638,255,50,42,1257
260340,PE,201710,1401,1630,268,46,41,1273
260340,PE,201711,1426,1637,286,45,61,1301
260340,PE,201712,1434,1635,293,50,65,1308
260345,PE,201701,8123,14582,2039,157,27,720
260345,PE,201702,8335,14776,2103,161,29,622
260345,PE,201703,8162,14753,2169,148,29,577
260345,PE,201704,8248,14665,2234,158,30,546
260345,PE,201705,8158,14366,2225,158,32,489
260345,PE,201706,8336,14563,2323,184,47,473
260345,PE,201707,8170,14000,2249,177,58,429
260345,PE,201708,8403,14196,2348,182,65,434
260345,PE,201709,8501,14197,2371,208,61,480
260345,PE,201710,8719,14360,2424,210,60,528
260345,PE,201711,8923,14405,2476,225,60,577
260345,PE,201712,8998,14497,2561,212,44,623
260350,PE,201701,3588,3582,517,79,60,3055
260350,PE,201702,3598,3575,531,72,67,3067
260350,PE,201703,3580,3570,538,69,55,3058
260350,PE,201704,3570,3554,550,67,65,3009
260350,PE,201705,3550,3539,575,69,75,2988
260350,PE,201706,3520,3499,589,74,108,2979
260350,PE,201707,3442,3437,602,68,113,2882
260350,PE,201708,3629,3497,620,73,106,2975
260350,PE,201709,3623,3486,627,92,100,2971
260350,PE,201710,3638,3496,639,100,89,3007
260350,PE,201711,3698,3514,646,104,111,3048
260350,PE,201712,3756,3570,665,110,132,3093
260360,PE,201701,1365,1720,249,37,26,655
260360,PE,201702,1401,1732,257,36,22,665
260360,PE,201703,1375,1718,266,33,34,669
260360,PE,201704,1366,1722,273,36,46,690
260360,PE,201705,1367,1726,280,39,58,700
260360,PE,201706,1377,1729,291,35,64,709
260360,PE,201707,1329,1697,294,39,69,694
260360,PE,201708,1422,1728,297,46,78,715
260360,PE,201709,1437,1739,303,56,68,716
260360,PE,201710,1444,1739,309,57,60,722
260360,PE,201711,1474,1761,314,53,80,732
260360,PE,201712,1482,1764,322,61,66,749
260370,PE,201701,3357,4549,632,108,104,2087
260370,PE,201702,3381,4545,655,100,140,2087
260370,PE,201703,3364,4551,663,92,104,2101
260370,PE,201704,3354,4525,688,102,109,2095
260370,PE,201705,3326,4466,722,94,122,2084
260370,PE,201706,3342,4477,747,98,144,2079
260370,PE,201707,3252,4332,745,79,155,2027
260370,PE,201708,3457,4437,777,101,132,2110
260370,PE,201709,3447,4417,789,108,93,2125
260370,PE,201710,3491,4431,813,99,90,2140
260370,PE,201711,3538,4517,829,110,83,2155
260370,PE,201712,3534,4463,847,116,94,2165
260380,PE,201701,3053,4174,592,97,86,2034
260380,PE,201702,3101,4185,614,99,92,2038
260380,PE,201703,3069,4150,631,76,62,2040
260380,PE,201704,3044,4087,628,63,91,2026
260380,PE,201705,3033,4080,643,62,103,2028
260380,PE,201706,3035,4050,665,55,115,2022
260380,PE,201707,2947,3943,644,61,112,1970
260380,PE,201708,3038,3983,654,66,76,1990
260380,PE,201709,2992,3904,657,66,70,1962
260380,PE,201710,3009,3893,680,78,58,1966
260380,PE,201711,3021,3911,705,89,107,1951
260380,PE,201712,3033,3919,709,92,118,1958
260390,PE,201701,2487,3315,399,56,109,1508
260390,PE,201702,2503,3289,414,49,110,1505
260390,PE,201703,2477,3291,427,42,66,1519
260390,PE,201704,2483,3256,452,45,106,1508
260390,PE,201705,2469,3240,459,51,108,1485
260390,PE,201706,2446,3193,480,49,110,1451
260390,PE,201707,2378,3070,481,53,115,1392
260390,PE,201708,2409,3100,501,63,73,1396
260390,PE,201709,2392,3063,503,71,66,1364
260390,PE,201710,2418,3073,522,70,59,1370
260390,PE,201711,2426,3077,535,67,81,1362
260390,PE,201712,2441,3064,553,63,88,1359
260392,PE,201701,2247,3624,459,74,72,1888
260392,PE,201702,2282,3622,483,77,56,1880
260392,PE,201703,2217,3587,498,64,56,1871
260392,PE,201704,2211,3560,518,55,76,1869
260392,PE,201705,2206,3571,528,56,98,1865
260392,PE,201706,2216,3582,554,60,128,1870
260392,PE,201707,2191,3540,556,60,140,1858
260392,PE,201708,2360,3639,575,72,132,1995
260392,PE,201709,2364,3619,586,87,112,2022
260392,PE,201710,2389,3654,597,92,108,2043
260392,PE,201711,2414,3676,615,91,120,2064
260392,PE,201712,2443,3708,635,98,127,2077
260400,PE,201701,8551,10906,1512,159,28,2096
260400,PE,201702,8620,10841,1583,141,48,2105
260400,PE,201703,8522,10791,1631,85,98,2109
260400,PE,201704,8422,10616,1661,83,184,2103
260400,PE,201705,8309,10442,1682,85,212,2099
260400,PE,201706,8332,10441,1740,65,230,2169
260400,PE,201707,7966,9921,1660,55,229,2110
260400,PE,201708,8605,10364,1716,91,226,2334
260400,PE,201709,8754,10568,1750,128,229,2455
260400,PE,201710,8857,10480,1822,159,221,2539
260400,PE,201711,9212,10759,1878,191,251,2653
260400,PE,201712,9315,10790,1931,236,205,2740
260410,PE,201701,21814,42265,5445,553,840,2229
260410,PE,201702,22119,42064,5636,503,782,2253
260410,PE,201703,21754,41973,5760,358,648,2205
260410,PE,201704,21510,41080,5828,349,848,2087
260410,PE,201705,21456,40535,5991,335,998,2033
260410,PE,201706,21159,40083,6166,329,1146,1987
260410,PE,201707,20781,39102,6166,291,1179,1913
260410,PE,201708,21985,40371,6353,460,983,2108
260410,PE,201709,21595,39817,6411,554,851,2133
260410,PE,201710,22007,40025,6600,578,746,2194
260410,PE,201711,21933,39512,6633,608,1041,2249
260410,PE,201712,21976,39783,6765,673,1159,2399
260415,PE,201701,2025,2724,346,34,60,1772
260415,PE,201702,2054,2725,354,30,63,1788
260415,PE,201703,2039,2723,363,34,47,1801
260415,PE,201704,2033,2695,374,32,49,1797
260415,PE,201705,2032,2690,388,42,48,1799
260415,PE,201706,2028,2672,407,39,62,1789
260415,PE,201707,1973,2596,406,40,75,1759
260415,PE,201708,2121,2663,419,54,67,1889
260415,PE,201709,2133,2649,439,58,56,1902
260415,PE,201710,2150,2654,461,62,46,1928
260415,PE,201711,2192,2643,464,61,55,1968
260415,PE,201712,2219,2656,479,76,74,2013
260420,PE,201701,7719,8669,1141,161,197,7489
260420,PE,201702,7840,8679,1208,138,220,7601
260420,PE,201703,7783,8629,1255,139,152,7584
260420,PE,201704,7755,8643,1297,153,212,7559
260420,PE,201705,7746,8634,1355,136,227,7551
260420,PE,201706,7716,8606,1402,154,258,7532
260420,PE,201707,7696,8577,1437,152,267,7510
260420,PE,201708,8431,8773,1482,192,223,8203
260420,PE,201709,8561,8792,1540,231,217,8327
260420,PE,201710,8712,8811,1574,238,184,8458
260420,PE,201711,8915,8855,1616,255,222,8648
260420,PE,201712,8880,8813,1643,232,237,8600
260430,PE,201701,1658,2378,297,54,54,1172
260430,PE,201702,1679,2360,314,39,51,1166
260430,PE,201703,1650,2359,313,28,26,1175
260430,PE,201704,1646,2333,320,30,27,1181
260430,PE,201705,1643,2325,325,35,38,1187
260430,PE,201706,1642,2325,335,33,58,1181
260430,PE,201707,1594,2278,338,38,61,1147
260430,PE,201708,1692,2304,349,47,57,1197
260430,PE,201709,1684,2281,356,46,55,1198
260430,PE,201710,1694,2280,368,43,52,1206
260430,PE,201711,1706,2283,378,46,63,1214
260430,PE,201712,1706,2285,390,47,71,1220
260440,PE,201701,1818,2732,351,73,33,1028
260440,PE,201702,1833,2708,368,56,33,1029
260440,PE,201703,1818,2696,381,36,31,1053
260440,PE,201704,1817,2673,388,35,30,1071
260440,PE,201705,1836,2700,409,39,31,1103
260440,PE,201706,1852,2687,419,44,50,1144
260440,PE,201707,1838,2672,417,53,63,1163
260440,PE,201708,2109,2858,443,85,60,1350
260440,PE,201709,2075,2791,456,82,49,1406
260440,PE,201710,2130,2826,472,87,38,1452
260440,PE,201711,2210,2859,480,97,56,1505
260440,PE,201712,2228,2896,493,111,66,1537
260450,PE,201701,3865,4455,585,83,55,1342
260450,PE,201702,3869,4421,618,70,59,1343
260450,PE,201703,3858,4406,638,56,39,1343
260450,PE,201704,3842,4377,665,66,50,1326
260450,PE,201705,3836,4360,692,75,88,1309
260450,PE,201706,3818,4337,715,80,95,1285
260450,PE,201707,3737,4267,713,70,106,1243
260450,PE,201708,3947,4355,739,96,117,1254
260450,PE,201709,3925,4318,766,109,119,1239
260450,PE,201710,3984,4347,792,105,114,1259
260450,PE,201711,4059,4372,817,105,109,1280
260450,PE,201712,4077,4376,846,106,119,1292
260460,PE,201701,2826,4541,624,90,147,1199
260460,PE,201702,2855,4494,639,76,151,1211
260460,PE,201703,2807,4489,653,63,91,1231
260460,PE,201704,2810,4400,670,55,109,1238
260460,PE,201705,2807,4362,693,54,142,1269
260460,PE,201706,2762,4300,706,63,155,1275
260460,PE,201707,2611,4084,673,57,155,1216
260460,PE,201708,2888,4379,695,76,112,1397
260460,PE,201709,2784,4275,711,90,102,1420
260460,PE,201710,2812,4288,720,102,76,1449
260460,PE,201711,2852,4319,737,113,113,1470
260460,PE,201712,2775,4256,767,110,129,1478
260470,PE,201701,3248,3894,520,97,40,2621
260470,PE,201702,3321,3938,542,93,59,2649
260470,PE,201703,3315,3937,553,81,43,2679
